"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"5","5","Swamp","lci","Near Mint","English","","","2025-10-29 13:08:06.133000","397","False","False",""
"4","4","Swamp","lci","Near Mint","English","","","2025-10-29 13:08:06.133000","398","False","False",""
"1","1","Swamp","tla","Near Mint","English","foil","","2025-11-21 16:44:28.467000","294","False","False",""
"1","1","Swamp","fdn","Near Mint","English","foil","","2025-10-29 13:08:06.133000","277","False","False",""
"2","2","Swamp","dsk","Near Mint","English","","","2025-10-29 13:08:06.133000","282","False","False",""
"1","1","Swamp","war","Near Mint","English","","","2025-10-29 13:08:06.133000","258","False","False",""
"1","1","Swamp","fdn","Near Mint","English","foil","","2025-10-29 13:08:06.133000","277","False","False",""
"18","18","Swamp","j25","Near Mint","English","","","2025-10-29 13:08:06.133000","89","False","False",""
"4","4","Swamp","fdn","Near Mint","English","","","2025-10-29 13:08:06.133000","277","False","False",""
"19","19","Swamp","fin","Near Mint","English","","","2025-10-29 13:08:06.133000","302","False","False",""
"17","17","Swamp","fin","Near Mint","English","","","2025-10-29 13:08:06.133000","301","False","False",""
"4","4","Swamp","fdn","Near Mint","English","","","2025-10-29 13:08:06.133000","277","False","False",""
"1","1","Swamp","who","Near Mint","English","foil","","2025-10-29 13:08:06.133000","1161","False","False",""
"1","1","Swamp","m14","Near Mint","English","","","2025-10-29 13:08:06.133000","240","False","False",""
"1","1","Swamp","thb","Near Mint","English","","","2025-10-29 13:08:06.133000","283","False","False",""
"3","3","Swamp","m12","Near Mint","English","","","2025-10-29 13:08:06.133000","238","False","False",""
"2","2","Swamp","xln","Near Mint","English","","","2025-10-29 13:08:06.133000","271","False","False",""
"1","1","Swamp","neo","Near Mint","English","foil","","2025-10-29 13:08:06.133000","297","False","False",""
"1","1","Swamp","neo","Near Mint","English","foil","","2025-10-29 13:08:06.133000","297","False","False",""
"1","1","Swamp","neo","Near Mint","English","","","2025-10-29 13:08:06.133000","297","False","False",""
"1","1","Swamp","neo","Near Mint","English","","","2025-10-29 13:08:06.133000","298","False","False",""
"2","2","Swamp","stx","Near Mint","English","","","2025-10-29 13:08:06.133000","370","False","False",""
"1","1","Swamp","fdn","Near Mint","English","foil","","2025-10-29 13:08:06.133000","276","False","False",""
"1","1","Swamp","war","Near Mint","English","","","2025-10-29 13:08:06.133000","258","False","False",""
"8","8","Swamp","40k","Near Mint","English","","","2025-10-29 13:08:06.133000","311","False","False",""
"2","2","Swamp","stx","Near Mint","English","","","2025-10-29 13:08:06.133000","371","False","False",""
"1","1","Swamp","dft","Near Mint","English","","","2025-10-29 13:08:06.133000","283","False","False",""
"10","10","Swamp","40k","Near Mint","English","","","2025-10-29 13:08:06.133000","310","False","False",""
"10","10","Swamp","40k","Near Mint","English","","","2025-10-29 13:08:06.133000","313","False","False",""
"10","10","Swamp","40k","Near Mint","English","","","2025-10-29 13:08:06.133000","312","False","False",""
"7","7","Swamp","40k","Near Mint","English","","","2025-10-29 13:08:06.133000","314","False","False",""
"1","1","Swamp","neo","Near Mint","English","","","2025-10-29 13:08:06.133000","288","False","False",""
"1","1","Swamp","tdm","Near Mint","English","foil","","2025-10-29 13:08:06.133000","274","False","False",""
"1","1","Swamp","xln","Near Mint","English","","","2025-10-29 13:08:06.133000","270","False","False",""
"1","1","Swamp","blb","Near Mint","English","foil","","2025-10-29 13:08:06.133000","271","False","False",""
"1","1","Swamp","acr","Near Mint","English","","","2025-10-29 13:08:06.133000","105","False","False",""
"1","1","Swamp","blb","Near Mint","English","foil","","2025-10-29 13:08:06.133000","271","False","False",""
"1","1","Swampsnare Trap","tla","Near Mint","English","foil","","2025-11-16 20:11:56.347000","120","False","False",""
"3","3","Swampsnare Trap","tla","Near Mint","English","","","2025-11-21 16:54:26.727000","120","False","False",""
"1","1","Swan Song","eoc","Near Mint","English","","","2025-10-29 13:08:06.133000","46","False","False",""
"2","2","Swan Song","ltc","Near Mint","English","","","2025-10-29 13:08:06.133000","197","False","False",""
"3","3","Swarm Culler","eoe","Near Mint","English","foil","","2025-10-29 13:08:06.133000","119","False","False",""
"8","8","Swarm Culler","eoe","Near Mint","English","","","2025-10-29 13:08:06.133000","119","False","False",""
"1","1","Swarm of Bloodflies","j25","Near Mint","English","","","2025-10-29 13:08:06.133000","492","False","False",""
"2","2","Swarm, Being of Bees","spm","Near Mint","English","","","2025-10-29 13:08:06.133000","69","False","False",""
"3","3","Swarming Goblins","afr","Near Mint","English","","","2025-10-29 13:08:06.133000","162","False","False",""
"4","4","Swarming of Moria","ltr","Near Mint","English","","","2025-10-29 13:08:06.133000","150","False","False",""
"2","2","Swashbuckler's Whip","lci","Near Mint","English","","","2025-10-29 13:08:06.133000","263","False","False",""
"1","1","Swat Away","ecl","Near Mint","English","","","2026-02-02 19:58:13.550000","75","False","False",""
"1","1","Sweep Away","ogw","Near Mint","English","","","2025-10-29 13:08:06.133000","64","False","False",""
"1","1","Sweettooth Witch","woe","Near Mint","English","","","2025-10-29 13:08:06.133000","111","False","False",""
"1","1","Swell of Courage","plst","Near Mint","English","","","2025-10-29 13:08:06.133000","MOR-26","False","False",""
"1","1","Sweltering Suns","scd","Near Mint","English","","","2025-10-29 13:08:06.133000","160","False","False",""
"1","1","Swiftfoot Boots","sld","Near Mint","English","","","2025-10-29 13:08:06.133000","2096","False","False",""
"1","1","Swiftfoot Boots","blc","Near Mint","English","","","2025-10-29 13:08:06.133000","286","False","False",""
"2","2","Swiftfoot Boots","lcc","Near Mint","English","","","2025-10-29 13:08:06.133000","314","False","False",""
"1","1","Swiftfoot Boots","mic","Near Mint","English","","","2025-10-29 13:08:06.133000","163","False","False",""
"2","2","Swiftfoot Boots","ncc","Near Mint","English","","","2025-10-29 13:08:06.133000","382","False","False",""
"1","1","Swiftfoot Boots","clb","Near Mint","English","","","2025-10-29 13:08:06.133000","339","False","False",""
"1","1","Swiftfoot Boots","scd","Near Mint","English","","","2025-10-29 13:08:06.133000","279","False","False",""
"1","1","Swiftfoot Boots","pip","Near Mint","English","","","2025-10-29 13:08:06.133000","242","False","False",""
"1","1","Swiftfoot Boots","otc","Near Mint","English","","","2025-10-29 13:08:06.133000","268","False","False",""
"1","1","Swiftfoot Boots","tle","Near Mint","English","","","2025-11-21 16:50:05.853000","317","False","False",""
"2","2","Swiftfoot Boots","tdc","Near Mint","English","","","2025-10-29 13:08:06.133000","328","False","False",""
"1","1","Swiftfoot Boots","fic","Near Mint","English","","","2025-10-29 13:08:06.133000","361","False","False",""
"1","1","Swiftfoot Boots","fdn","Near Mint","English","","","2025-10-29 13:08:06.133000","355","False","False",""
"5","5","Swiftfoot Boots","fdn","Near Mint","English","","","2025-10-29 13:08:06.133000","258","False","False",""
"2","2","Swiftgear Drake","bro","Near Mint","English","","","2025-10-29 13:08:06.133000","251","False","False",""
"4","4","Swiftwater Cliffs","dft","Near Mint","English","","","2025-10-29 13:08:06.133000","265","False","False",""
"4","4","Swiftwater Cliffs","blb","Near Mint","English","","","2025-10-29 13:08:06.133000","397","False","False",""
"1","1","Swiftwater Cliffs","m20","Near Mint","English","","","2025-10-29 13:08:06.133000","252","False","False",""
"1","1","Swiftwater Cliffs","tdm","Near Mint","English","foil","","2025-10-29 13:08:06.133000","268","False","False",""
"1","1","Swiftwater Cliffs","40k","Near Mint","English","","","2025-10-29 13:08:06.133000","296","False","False",""
"4","4","Swiftwater Cliffs","mom","Near Mint","English","","","2025-12-15 09:33:41.697000","273","False","False",""
"7","7","Swiftwater Cliffs","tdm","Near Mint","English","","","2025-10-29 13:08:06.133000","268","False","False",""
"3","3","Swiftwater Cliffs","dft","Near Mint","English","foil","","2025-10-29 13:08:06.133000","265","False","False",""
"5","5","Swiftwater Cliffs","fdn","Near Mint","English","","","2025-10-29 13:08:06.133000","268","False","False",""
"1","1","Swiftwater Cliffs","fdn","Near Mint","English","foil","","2025-10-29 13:08:06.133000","268","False","False",""
"3","3","Swiftwater Cliffs","neo","Near Mint","English","","","2025-10-29 13:08:06.133000","277","False","False",""
"7","7","Swiftwing Assailant","dft","Near Mint","English","","","2025-10-29 13:08:06.133000","32","False","False",""
"1","1","Swiftwing Assailant","dft","Near Mint","English","foil","","2025-10-29 13:08:06.133000","32","False","False",""
"1","1","Swooping Protector","snc","Near Mint","English","","","2025-10-29 13:08:06.133000","33","False","False",""
"2","2","Sword Coast Serpent // Capsizing Wave","clb","Near Mint","English","","","2025-10-29 13:08:06.133000","99","False","False",""
"1","1","Sword of Feast and Famine","acr","Near Mint","English","","","2025-10-29 13:08:06.133000","99","False","False",""
"1","1","Sword of Fire and Ice","spg","Near Mint","English","","","2025-10-29 13:08:06.133000","62","False","False",""
"1","1","Sword of Forge and Frontier","one","Near Mint","English","foil","","2025-10-29 13:08:06.133000","244","False","False",""
"1","1","Sword of Hearth and Home","ltc","Near Mint","English","foil","","2025-10-29 13:08:06.133000","354","False","False",""
"1","1","Sword of Light and Shadow","acr","Near Mint","English","foil","","2025-10-29 13:08:06.133000","125","False","False",""
"1","1","Sword of Light and Shadow","acr","Near Mint","English","","","2025-10-29 13:08:06.133000","125","False","False",""
"1","1","Sword of Once and Future","mom","Near Mint","English","","","2025-10-29 13:08:06.133000","265","False","False",""
"2","2","Sword of the Animist","ori","Near Mint","English","","","2025-10-29 13:08:06.133000","240","False","False",""
"1","1","Sword of the Animist","afc","Near Mint","English","","","2025-10-29 13:08:06.133000","218","False","False",""
"1","1","Sword of the Animist","fic","Near Mint","English","","","2025-10-29 13:08:06.133000","362","False","False",""
"1","1","Sword of Truth and Justice","sld","Near Mint","English","","","2025-10-29 13:08:06.133000","1867","False","False",""
"1","1","Sword of Vengeance","blb","Near Mint","English","","","2025-10-29 13:08:06.133000","395","False","False",""
"1","1","Sword of Wealth and Power","big","Near Mint","English","","","2025-10-29 13:08:06.133000","26","False","False",""
"1","1","Swords to Plowshares","slp","Near Mint","English","","","2025-10-29 13:08:06.133000","20","False","False",""
"1","1","Swords to Plowshares","woc","Near Mint","English","","","2025-10-29 13:08:06.133000","78","False","False",""
"1","1","Swords to Plowshares","cmm","Near Mint","English","","","2025-10-29 13:08:06.133000","841","False","False",""
"1","1","Swords to Plowshares","ced","Near Mint","English","","","2025-10-29 13:08:06.133000","41","False","False",""
"1","1","Swords to Plowshares","mkc","Near Mint","English","","","2025-10-29 13:08:06.133000","88","False","False",""
"1","1","Swords to Plowshares","ncc","Near Mint","English","","","2025-10-29 13:08:06.133000","211","False","False",""
"1","1","Swords to Plowshares","fic","Near Mint","English","foil","","2025-10-29 13:08:06.133000","256","False","False",""
"1","1","Swords to Plowshares","mic","Near Mint","English","","","2025-10-29 13:08:06.133000","94","False","False",""
"1","1","Swords to Plowshares","pip","Near Mint","English","","","2025-10-29 13:08:06.133000","173","False","False",""
"1","1","Swords to Plowshares","scd","Near Mint","English","","","2025-10-29 13:08:06.133000","37","False","False",""
"4","4","Swords to Plowshares","tdc","Near Mint","English","","","2025-10-29 13:08:06.133000","134","False","False",""
"1","1","Swords to Plowshares","drc","Near Mint","English","","","2025-10-29 13:08:06.133000","37","False","False",""
"1","1","Swords to Plowshares","dsc","Near Mint","English","","","2025-10-29 13:08:06.133000","106","False","False",""
"1","1","Swords to Plowshares","lcc","Near Mint","English","","","2025-10-29 13:08:06.133000","137","False","False",""
"1","1","Swords to Plowshares","who","Near Mint","English","","","2025-10-29 13:08:06.133000","212","False","False",""
"1","1","Swords to Plowshares","eoc","Near Mint","English","","","2025-10-29 13:08:06.133000","45","False","False",""
"1","1","Swords to Plowshares","fic","Near Mint","English","","","2025-10-29 13:08:06.133000","256","False","False",""
"1","1","Swords to Plowshares","40k","Near Mint","English","","","2025-10-29 13:08:06.133000","190","False","False",""
"1","1","Swords to Plowshares","blc","Near Mint","English","","","2025-10-29 13:08:06.133000","109","False","False",""
"2","2","Sword-Swallowing Seraph","unf","Near Mint","English","","","2025-10-29 13:08:06.133000","30","False","False",""
"5","5","Swordsworn Cavalier","mom","Near Mint","English","","","2025-12-16 13:37:32.967000","42","False","False",""
"1","1","Sworn Companions","grn","Near Mint","English","","","2025-10-29 13:08:06.133000","27","False","False",""
"1","1","Sycorax Commander","who","Near Mint","English","","","2025-10-29 13:08:06.133000","445","False","False",""
"1","1","Sycorax Commander","who","Near Mint","English","","","2025-10-29 13:08:06.133000","161","False","False",""
"2","2","Sylvan Caryatid","tdc","Near Mint","English","","","2025-10-29 13:08:06.133000","272","False","False",""
"1","1","Sylvan Offering","ltc","Near Mint","English","","","2025-10-29 13:08:06.133000","261","False","False",""
"1","1","Sylvan Ranger","woc","Near Mint","English","","","2025-10-29 13:08:06.133000","134","False","False",""
"1","1","Sylvan Reclamation","scd","Near Mint","English","","","2025-10-29 13:08:06.133000","248","False","False",""
"1","1","Sylvan Reclamation","dmc","Near Mint","English","","","2025-10-29 13:08:06.133000","170","False","False",""
"1","1","Sylvan Safekeeper","mh3","Near Mint","English","","","2025-10-29 13:08:06.133000","287","False","False",""
"1","1","Sylvan Safekeeper","sld","Near Mint","English","","","2025-10-29 13:08:06.133000","2109","False","False",""
"1","1","Sylvan Scavenging","fdn","Near Mint","English","","","2025-10-29 13:08:06.133000","113","False","False",""
